eval_video/len_s/h4_thrust_aim,timing/sps,eval_video/return_s/h3_point_the_thruster,eval_avg/return_s/h5_rotate_fall,eval_video/len_s/h0_weak_thrust,eval_avg/solve_rate_s/h1_thrust_over_ball,episode_length,timing/num_updates,eval_video/len_s/h8_unicycle_balance,eval_avg/return_s/h8_unicycle_balance,eval_video/len_s/h6_unicycle_right,_step,media/eval_video_s/h3_point_the_thruster,media/eval_video_s/h7_unicycle_left,media/eval_video_s/h1_thrust_over_ball,media/eval_video_s/h2_one_wheel_car,media/eval_video_s/h6_unicycle_right,timing/sps_agg,eval_video/return_s/h1_thrust_over_ball,media/eval_video_s/h4_thrust_aim,eval_avg/solve_rate_s/h5_rotate_fall,media/eval_video_s/h0_weak_thrust,eval_avg/solve_rate_s/h7_unicycle_left,media/eval_video_s/h5_rotate_fall,eval/mean_eval_solve,media/eval_video_s/h9_explode_then_thrust_over,eval_video/return_s/h7_unicycle_left,media/eval_video_s/h8_unicycle_balance,eval_avg/solve_rate_s/h8_unicycle_balance,eval_video/return_s/h2_one_wheel_car,eval_avg/solve_rate_s/h2_one_wheel_car,eval_video/return_s/h4_thrust_aim,eval_avg/return_s/h2_one_wheel_car,eval_video/len_s/h3_point_the_thruster,eval_video/return_s/h6_unicycle_right,_runtime,eval_avg/return_s/h1_thrust_over_ball,eval_video/return_s/h8_unicycle_balance,timing/num_env_steps,eval_avg/return_s/h9_explode_then_thrust_over,num_completed_episodes,eval_avg/solve_rate_s/h4_thrust_aim,eval_video/return_s/h0_weak_thrust,eval_video/return_s/h5_rotate_fall,eval_video/len_s/h2_one_wheel_car,eval_avg/return_s/h4_thrust_aim,eval/mean_eval_return,eval_avg/return_s/h7_unicycle_left,eval_avg/return_s/h6_unicycle_right,eval_video/len_s/h7_unicycle_left,eval_avg/solve_rate_s/h3_point_the_thruster,episode_solved,eval_video/return_s/h9_explode_then_thrust_over,eval_avg/return_s/h3_point_the_thruster,eval_video/len_s/h1_thrust_over_ball,eval_avg/solve_rate_s/h0_weak_thrust,eval/mean_eval_eplen,_timestamp,eval_avg/return_s/h0_weak_thrust,eval_avg/solve_rate_s/h6_unicycle_right,eval_video/len_s/h9_explode_then_thrust_over,eval_avg/solve_rate_s/h9_explode_then_thrust_over,episode_return,eval_video/len_s/h5_rotate_fall
24.0,10817.60306010484,-0.046648383140563965,0.2956817150115967,23.0,0.0,255.8165283203125,0,21.0,-0.2654978930950165,255.0,0,"{'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h3_point_the_thruster_0_0e07a942b6e840722e1c.gif', 'sha256': '0e07a942b6e840722e1c9327c71776a1689a410ad3d94183635640b4874feca5', 'size': 24078}","{'_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h7_unicycle_left_0_3398f3e48f0e77fd72f3.gif', 'sha256': '3398f3e48f0e77fd72f34c42e2e88f2d24441f1b79b7dc14e750a1be3d5b2162', 'size': 20203, 'width': 125}","{'path': 'media/videos/media/eval_video_s/h1_thrust_over_ball_0_c38063ae8837c73ec47d.gif', 'sha256': 'c38063ae8837c73ec47dbb3343cfd634977c2694be5fa60c2c64986a3e5bf183', 'size': 5211, 'width': 125, '_type': 'video-file', 'height': 125}","{'_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h2_one_wheel_car_0_8ca7d81ec6d2e33ea205.gif', 'sha256': '8ca7d81ec6d2e33ea2051bffcccd78d54c9ad4c7df1bc7bc972863f5fdd6fddd', 'size': 14581, 'width': 125}","{'_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h6_unicycle_right_0_8fad49bc2023885d6fca.gif', 'sha256': '8fad49bc2023885d6fcae6c733231a1005b6b065fd58263c7afce80e6828f790', 'size': 20183, 'width': 125}",0.0,-0.5397071838378906,"{'path': 'media/videos/media/eval_video_s/h4_thrust_aim_0_31ff6efeab9fca5ba694.gif', 'sha256': '31ff6efeab9fca5ba69404ab5cf62647f9f462a55473368579718c9a08959889', 'size': 4033, 'width': 125, '_type': 'video-file', 'height': 125}",0.25,"{'size': 5076, 'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h0_weak_thrust_0_46f2a1cb52c94e823475.gif', 'sha256': '46f2a1cb52c94e82347539d6e5dd1f125ccc28e1ee538696e7bb1110d23fd9a4'}",0.0,"{'sha256': 'fddf84203404391a247f5ae1f0e95718c0b7f4ea2a0297c0ae1e3203ee6eeeed', 'size': 3803, 'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h5_rotate_fall_0_fddf84203404391a247f.gif'}",0.055000003427267075,"{'height': 125, 'path': 'media/videos/media/eval_video_s/h9_explode_then_thrust_over_0_81050a55d7cf49d52a6d.gif', 'sha256': '81050a55d7cf49d52a6d59cc06a3848508f712e0018fba2feb5d725da6dc9398', 'size': 51005, 'width': 125, '_type': 'video-file'}",-0.17976433038711548,"{'size': 3905, 'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h8_unicycle_balance_0_0e08e33b11343fcce317.gif', 'sha256': '0e08e33b11343fcce3175cdfca2ad2ad69774661f28c03769f441398352f821a'}",0.15000000596046448,-0.04886362701654434,0.0,-0.3299311399459839,-0.05002586171030998,255.0,0.16407549381256104,214.0279966,-0.5540512204170227,-0.5168932676315308,0,-0.44767171144485474,6159,0.0,-0.7483974695205688,-0.20924293994903564,255.0,0.06900662928819656,-0.16583269834518433,-0.10238359123468399,0.06041496992111206,255.0,0.15000000596046448,0.003084916388615966,-0.6448535919189453,0.14636047184467316,20.0,0.0,160.53001403808594,1763156060.668053,-0.8101604580879211,0.0,255.0,0.0,0.06982545554637909,26.0
,36802.094343876895,,,,,255.855712890625,1,,,,1,,,,,,8360.195198983247,,,,,,,,,,,,,,,,,,263.801096904,,,2048000,,8199,,,,,,,,,,,0.0026832539588212967,,,,,,1763156110.422911,,,,,0.06657247245311737,
,41102.75990243365,,,,,255.8416290283203,2,,,,2,,,,,,13894.321327819069,,,,,,,,,,,,,,,,,,313.620803583,,,4096000,,8190,,,,,,,,,,,0.00231990241445601,,,,,,1763156160.2493486,,,,,0.06640036404132843,
,41063.15856826734,,,,,255.81336975097656,3,,,,3,,,,,,17825.690258074035,,,,,,,,,,,,,,,,,,363.497070244,,,6144000,,8193,,,,,,,,,,,0.002563163638114929,,,,,,1763156210.1238997,,,,,0.06822271645069122,
,41068.67762627336,,,,,255.93145751953125,4,,,,4,,,,,,20763.485275268016,,,,,,,,,,,,,,,,,,413.361455678,,,8192000,,8185,,,,,,,,,,,0.0008552229846827686,,,,,,1763156259.9913707,,,,,0.06732802093029022,
,41038.44212415753,,,,,255.8091583251953,5,,,,5,,,,,,23040.064444607746,,,,,,,,,,,,,,,,,,463.271661741,,,10240000,,8185,,,,,,,,,,,0.0029321929905563593,,,,,,1763156309.895658,,,,,0.0699322372674942,
,41028.83129391662,,,,,255.8767547607422,6,,,,6,,,,,,24856.414172150737,,,,,,,,,,,,,,,,,,513.179083734,,,12288000,,8187,,,,,,,,,,,0.0018321729730814695,,,,,,1763156359.812513,,,,,0.07068035751581192,
,41042.45981346399,,,,,255.78225708007812,7,,,,7,,,,,,26340.407066059473,,,,,,,,,,,,,,,,,,563.088770438,,,14336000,,8193,,,,,,,,,,,0.0035396069288253784,,,,,,1763156409.7113237,,,,,0.07445795089006424,
,41045.51507795064,,,,,255.8422393798828,8,,,,8,,,,,,27575.310306232208,,,,,,,,,,,,,,,,,,612.973965697,,,16384000,,8190,,,,,,,,,,,0.0025641026441007853,,,,,,1763156459.6084325,,,,,0.0668286681175232,
,41043.68331589999,,,,,255.8323974609375,9,,,,9,,,,,,28618.773951460476,,,,,,,,,,,,,,,,,,662.876385391,,,18432000,,8192,,,,,,,,,,,0.002685546875,,,,,,1763156509.5055463,,,,,0.07141204178333282,
,41038.78915559081,,,,,255.82334899902344,10,,,,10,,,,,,29511.925456197805,,,,,,,,,,,,,,,,,,712.777317493,,,20480000,,6346,,,,,,,,,,,0.0033091711811721325,,,,,,1763156559.409563,,,,,0.07127708196640015,
,41045.04574689144,,,,,255.8424072265625,11,,,,11,,,,,,30285.54747368344,,,,,,,,,,,,,,,,,,762.671445373,,,22528000,,8154,,,,,,,,,,,0.002207505516707897,,,,,,1763156609.3063164,,,,,0.06773478537797928,
,41049.05021332001,,,,,255.90121459960938,12,,,,12,,,,,,30962.097062582037,,,,,,,,,,,,,,,,,,812.568134503,,,24576000,,8149,,,,,,,,,,,0.0015952878165990114,,,,,,1763156659.1974392,,,,,0.06925325095653534,
,41039.68126897992,,,,,255.8472442626953,13,,,,13,,,,,,31558.20009301112,,,,,,,,,,,,,,,,,,862.470291452,,,26624000,,8157,,,,,,,,,,,0.002942258259281516,,,,,,1763156709.1005185,,,,,0.07133802771568298,
,41019.430245039526,,,,,255.78514099121094,14,,,,14,,,,,,32086.836227123564,,,,,,,,,,,,,,,,,,912.397157216,,,28672000,,8168,,,,,,,,,,,0.0030607248190790415,,,,,,1763156759.0280976,,,,,0.06728755682706833,
,41047.63377154175,,,,,255.93214416503906,15,,,,15,,,,,,32560.708308981004,,,,,,,,,,,,,,,,,,962.289727657,,,30720000,,8165,,,,,,,,,,,0.0019595834892243147,,,,,,1763156808.9211576,,,,,0.06860055774450302,
,41045.21794483834,,,,,255.89247131347656,16,,,,16,,,,,,32986.88083638931,,,,,,,,,,,,,,,,,,1012.187302331,,,32768000,,8174,,,,,,,,,,,0.0023244433104991913,,,,,,1763156858.8175123,,,,,0.07040555030107498,
,41044.81706711343,,,,,255.82833862304688,17,,,,17,,,,,,33372.272540646125,,,,,,,,,,,,,,,,,,1062.087730055,,,34816000,,8185,,,,,,,,,,,0.0023213194217532873,,,,,,1763156908.7142727,,,,,0.07058406621217728,
,41030.46300067977,,,,,255.8444366455078,18,,,,18,,,,,,33721.943720993855,,,,,,,,,,,,,,,,,,1111.999893671,,,36864000,,8183,,,,,,,,,,,0.00244409148581326,,,,,,1763156958.6282637,,,,,0.06799093633890152,
,41036.41063754796,,,,,255.77047729492188,19,,,,19,,,,,,34041.29286611894,,,,,,,,,,,,,,,,,,1161.906445362,,,38912000,,8191,,,,,,,,,,,0.0036625564098358154,,,,,,1763157008.535178,,,,,0.06891768425703049,
,41048.79167254647,,,,,255.8699951171875,20,,,,20,,,,,,34334.35625565825,,,,,,,,,,,,,,,,,,1211.796057844,,,40960000,,8192,,,,,,,,,,,0.0023193359375,,,,,,1763157058.427094,,,,,0.07157428562641144,
,41053.02858168501,,,,,255.81028747558594,21,,,,21,,,,,,34604.03436770414,,,,,,,,,,,,,,,,,,1261.682453661,,,43008000,,6478,,,,,,,,,,,0.002315529389306903,,,,,,1763157108.313963,,,,,0.06936237215995789,
,41041.51149727693,,,,,255.9326934814453,22,,,,22,,,,,,34852.52148341191,,,,,,,,,,,,,,,,,,1311.58294361,,,45056000,,8112,,,,,,,,,,,0.001479289960116148,,,,,,1763157158.2141738,,,,,0.06837236136198044,
,41050.02536112816,,,,,255.8137969970703,23,,,,23,,,,,,35082.80873527882,,,,,,,,,,,,,,,,,,1361.47558121,,,47104000,,8131,,,,,,,,,,,0.002582708140835166,,,,,,1763157208.1050682,,,,,0.06786316633224487,
,41048.35796692405,,,,,255.83236694335938,24,,,,24,,,,,,35296.54370504815,,,,,,,,,,,,,,,,,,1411.368539664,,,49152000,,8143,,,,,,,,,,,0.002701706951484084,,,,,,1763157257.997231,,,,,0.07041244208812714,
,41043.759211144985,,,,,255.8053741455078,25,,,,25,,,,,,35495.35537407765,,,,,,,,,,,,,,,,,,1461.267705328,,,51200000,,8149,,,,,,,,,,,0.003190575633198023,,,,,,1763157307.8950686,,,,,0.07065609097480774,
,41024.59839800255,,,,,255.88722229003906,26,,,,26,,,,,,35680.31488606194,,,,,,,,,,,,,,,,,,1511.186985671,,,53248000,,8158,,,,,,,,,,,0.002329002134501934,,,,,,1763157357.8167472,,,,,0.06681440025568008,
,41041.6736648668,,,,,255.88414001464844,27,,,,27,,,,,,35853.78355107517,,,,,,,,,,,,,,,,,,1561.084025189,,,55296000,,8156,,,,,,,,,,,0.002206964185461402,,,,,,1763157407.716606,,,,,0.06842269748449326,
,41056.30657225136,,,,,255.81097412109375,28,,,,28,,,,,,36016.78107144664,,,,,,,,,,,,,,,,,,1610.96615582,,,57344000,,8179,,,,,,,,,,,0.0029343441128730774,,,,,,1763157457.599888,,,,,0.07206054031848907,
,41026.18293738148,,,,,255.83424377441406,29,,,,29,,,,,,36169.06851185829,,,,,,,,,,,,,,,,,,1660.887806328,,,59392000,,8181,,,,,,,,,,,0.002444688929244876,,,,,,1763157507.518989,,,,,0.07439650595188141,
,41008.2233093977,,,,,255.89718627929688,30,,,,30,,,,,,36311.90076566602,,,,,,,,,,,,,,,,,,1710.826466096,,,61440000,,8189,,,,,,,,,,,0.0014653804246336222,,,,,,1763157557.4603238,,,,,0.06386000663042068,
,41021.25788390168,,,,,255.89012145996094,31,,,,31,,,,,,36446.875119275064,,,,,,,,,,,,,,,,,,1760.751414272,,,63488000,,8191,,,,,,,,,,,0.002563789486885071,,,,,,1763157607.3854134,,,,,0.0709914043545723,
,41015.85261882531,,,,,255.81918334960938,32,,,,32,,,,,,36574.19377914336,,,,,,,,,,,,,,,,,,1810.683592365,,,65536000,,6581,,,,,,,,,,,0.003039051778614521,,,,,,1763157657.3175561,,,,,0.06997209787368774,
,41021.16365759495,,,,,255.7827606201172,33,,,,33,,,,,,36694.73790779801,,,,,,,,,,,,,,,,,,1860.608120061,,,67584000,,8097,,,,,,,,,,,0.00358157348819077,,,,,,1763157707.2427788,,,,,0.07033206522464752,
,41014.20875745682,,,,,255.8698272705078,34,,,,34,,,,,,36808.75459451108,,,,,,,,,,,,,,,,,,1910.542515374,,,69632000,,8105,,,,,,,,,,,0.0028377545531839132,,,,,,1763157757.1765556,,,,,0.06770642846822739,
,41023.06119632381,,,,,255.90481567382812,35,,,,35,,,,,,36917.11178495689,,,,,,,,,,,,,,,,,,1960.464867141,,,71680000,,8110,,,,,,,,,,,0.0016029593534767628,,,,,,1763157807.0997655,,,,,0.06490010768175125,
,41020.6754899803,,,,,255.86947631835938,36,,,,36,,,,,,37019.98257649944,,,,,,,,,,,,,,,,,,2010.394736082,,,73728000,,8136,,,,,,,,,,,0.003072763094678521,,,,,,1763157857.0258658,,,,,0.06536146253347397,
,41018.15804596182,,,,,255.7782440185547,37,,,,37,,,,,,37117.766127163384,,,,,,,,,,,,,,,,,,2060.323407199,,,75776000,,8144,,,,,,,,,,,0.0030697446782141924,,,,,,1763157906.9551227,,,,,0.074195496737957,
,41025.71404831872,,,,,255.87777709960938,38,,,,38,,,,,,37211.04448306446,,,,,,,,,,,,,,,,,,2110.244235544,,,77824000,,8157,,,,,,,,,,,0.0019615055061876774,,,,,,1763157956.8749688,,,,,0.06805037707090378,
,41016.3093356524,,,,,255.90135192871094,39,,,,39,,,,,,37299.774365810874,,,,,,,,,,,,,,,,,,2160.170991336,,,79872000,,8180,,,,,,,,,,,0.0017114914953708649,,,,,,1763158006.8068407,,,,,0.06966359913349152,
,41040.025772376895,,,,,255.7805633544922,40,,,,40,,,,,,37384.95287138562,,,,,,,,,,,,,,,,,,2210.074559481,,,81920000,,8180,,,,,,,,,,,0.003911980427801609,,,,,,1763158056.7089097,,,,,0.07157091051340103,
,41033.30458894226,,,,,255.8681640625,41,,,,41,,,,,,37466.20149514676,,,,,,,,,,,,,,,,,,2259.985260282,,,83968000,,8184,,,,,,,,,,,0.003054741071537137,,,,,,1763158106.6194468,,,,,0.0696936845779419,
,41047.6541710619,,,,,255.79324340820312,42,,,,42,,,,,,37544.19606963764,,,,,,,,,,,,,,,,,,2309.875550023,,,86016000,,6815,,,,,,,,,,,0.0032281731255352497,,,,,,1763158156.5129187,,,,,0.06770171970129013,
,41040.79205337576,,,,,255.87806701660156,43,,,,43,,,,,,37618.73195550267,,,,,,,,,,,,,,,,,,2359.77844361,,,88064000,,8045,,,,,,,,,,,0.002486016135662794,,,,,,1763158206.4140613,,,,,0.07102043926715851,
,41033.657021927516,,,,,255.887451171875,44,,,,44,,,,,,37690.01966187403,,,,,,,,,,,,,,,,,,2409.687738876,,,90112000,,8059,,,,,,,,,,,0.002357612596824765,,,,,,1763158256.324259,,,,,0.07143884897232056,
,41032.41000870739,,,,,255.85256958007812,45,,,,45,,,,,,37758.368454780066,,,,,,,,,,,,,,,,,,2459.600744383,,,92160000,,8092,,,,,,,,,,,0.0021008404437452555,,,,,,1763158306.2360108,,,,,0.06895261257886887,
,41033.88714550864,,,,,255.83900451660156,46,,,,46,,,,,,37824.00521028347,,,,,,,,,,,,,,,,,,2509.512576894,,,94208000,,8106,,,,,,,,,,,0.0024673081934452057,,,,,,1763158356.1460497,,,,,0.06709486246109009,
,41027.991189967055,,,,,255.8097686767578,47,,,,47,,,,,,37886.956149019934,,,,,,,,,,,,,,,,,,2559.42596197,,,96256000,,8122,,,,,,,,,,,0.0030780595261603594,,,,,,1763158406.0635405,,,,,0.07138603180646896,
,41047.21166294439,,,,,255.83216857910156,48,,,,48,,,,,,37947.823467761424,,,,,,,,,,,,,,,,,,2609.321870191,,,98304000,,8133,,,,,,,,,,,0.0022132054436951876,,,,,,1763158455.9569736,,,,,0.0668698102235794,
,41035.48200813777,,,,,255.8516845703125,49,,,,49,,,,,,38006.18516686234,,,,,,,,,,,,,,,,,,2659.227821359,,,100352000,,8158,,,,,,,,,,,0.0033096347469836473,,,,,,1763158505.8648925,,,,,0.07220741361379623,
